business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level
OPERATIONAL,"Leimbachstrasse 200, 8041 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Leimbach,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104190584122474994740"">Markus Reitschuster</a>'], 'photo_reference': 'Aap_uECYy76iLBB7hPph152hPRMqYfElFR0OjSrF8r1eeDMYsvmZxnczs36rkOxvXqhAFMQ1w-PYPfHXaNKBQ_BsQa1bmdAMdKI-uKcTKTpkv0lvVE24jf52-eqjaon4bC0ZjdVVZduq-voiGTDq2trIrSHa-WuZaSxz65cdiNtjEHs0XNa3', 'width': 5312}]",ChIJTUhiXjIIkEcRJo4d0p5UxZg,4.2,ChIJTUhiXjIIkEcRJo4d0p5UxZg,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",169,47.3262298,8.5143126,47.32772622989273,8.515787329892722,47.32502657010728,8.513087670107279,True,8GG7+FP Zürich,8FVC8GG7+FP,
OPERATIONAL,"Alte Kalchbühlstrasse 15, 8038 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/atm_pinlet,Coop Bancomat,,ChIJd-TIXtgJkEcR2KuqHyAT_zE,3.0,ChIJd-TIXtgJkEcR2KuqHyAT_zE,"['atm', 'finance', 'point_of_interest', 'establishment']",1,47.34010749999999,8.5305544,47.34147452989271,8.531820879892722,47.33877487010727,8.529121220107278,True,8GRJ+26 Zürich,8FVC8GRJ+26,
OPERATIONAL,"Waffenplatzstrasse 40, 8002 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino Zürich Waffenplatz,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102857157426638223095"">Young-Jun Hong</a>'], 'photo_reference': 'Aap_uEBx731yR2IFSa1Njfc1ixOlMPKh_kEhI0BtGcaePxkfF5N0yPjRSQIqumTO94NPk9MGsSZhFkhK2GkG21oYbkyoTJH0u-fNkRT3Pm4fvoKkRxmpRU-nqfUhrxN8Ngrs8EXRjEL1QEc3PRwu7he2C4PLwkb4MaI_dl5wYunCC4DDN2fS', 'width': 4032}]",ChIJm5NFmvoJkEcR09JW1-3sOxc,4.3,ChIJm5NFmvoJkEcR09JW1-3sOxc,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",81,47.3595129,8.5266093,47.36087152989272,8.52807602989272,47.35817187010728,8.525376370107276,True,9G5G+RJ Zürich,8FVC9G5G+RJ,
OPERATIONAL,"Kalanderpl. 1, 8045 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Sihlcity Supermarkt,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113084320177869683646"">A Google User</a>'], 'photo_reference': 'Aap_uEDgXAgA4xpIbrEGgJW4h4zMRBOJ2_ywHkuVRZGIA12eo-a9jAIL8OecwdXyB7ebPIiN7f9F-lXN_dvmO30fxjqQBt2Ycmd5UayonS9-Cr05W4tle5d6ea3zP1LSU-EYiAfEwOweYQTlSoyYfL1SwEvnlIcxTu3fiAnvVvkK-ZHhIQyo', 'width': 2000}]",ChIJFwx7xe8JkEcRDrrE0f9X6mg,4.4,ChIJFwx7xe8JkEcRDrrE0f9X6mg,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",608,47.3576232,8.5231751,47.35917822989273,8.52387537989272,47.35647857010728,8.521175720107276,True,9G5F+27 Zürich,8FVC9G5F+27,
OPERATIONAL,"Birmensdorferstrasse 55, 8004 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Shop,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115376396579504498295"">Alexandru Rugina</a>'], 'photo_reference': 'Aap_uEDKvIaQFWikPeKw_PNhh72LVd8NNKKUzjFMyCjb2hjp_HhhaTc1nInGM7NZqGQ2z_8o00zhjVjjNI78JX2ccpWjFJtTcI7eihbp0llUE6yp-R_gfrJYzVO_774WdgLohJE9HX4RoJGKCdFGaJ399u4UhdRtuee2k8LaoupJmnh7mzJi', 'width': 3024}]",ChIJe49XbxkKkEcRH1OzFi_Q5rk,4.2,ChIJe49XbxkKkEcRH1OzFi_Q5rk,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",98,47.3713635,8.5251356,47.37276462989272,8.526369329892722,47.37006497010728,8.523669670107278,True,9GCG+G3 Zürich,8FVC9GCG+G3,
OPERATIONAL,"Gartenstrasse 11, 8002 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Humbel Financial Services,,ChIJp2guFgIKkEcR6AH7CCPZj8w,0.0,ChIJp2guFgIKkEcR6AH7CCPZj8w,"['bank', 'finance', 'point_of_interest', 'establishment']",0,47.368333,8.5339242,47.36974837989272,8.535226979892721,47.36704872010728,8.532527320107278,,9G9M+8H Zürich,8FVC9G9M+8H,
OPERATIONAL,"Albisstrasse 81, 8038 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI SUISSE,"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106001228476708828171"">A Google User</a>'], 'photo_reference': 'Aap_uEBmJjpmZS9R4cmATt7om1VjcoVk2dLNyFeetq3JodsWWSab7a9l9M_GPUUfjaD0PaZRN6lG1JnuJECdePArPZQviCOCwDhnIHbydzde5fUNZliXZGTuK4Xdkvu1X3Z_82Z1djRWujPNGlMWggkyR_RNxybYix08oJD7jyQTmrKTVjhA', 'width': 2016}]",ChIJgftGuzAJkEcRnHASrlZ4gYU,4.4,ChIJgftGuzAJkEcRnHASrlZ4gYU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",214,47.3409069,8.5306032,47.34227577989272,8.531856929892722,47.33957612010727,8.529157270107278,True,8GRJ+96 Zürich,8FVC8GRJ+96,
OPERATIONAL,"Etzelstrasse 3, 8038 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108404317088975561542"">O. G.</a>'], 'photo_reference': 'Aap_uEBmyj0oou5U-ei_k92rGtTqTAvVXlC0pxksCqAfhB4xMC08NSunfOk5fvfh9tV7l9Dbsfpl5o7WwbLtQYcIl3VKU3dV3jCCxoWWGaR9-2pxuGojGJlfZ2Hbtqybi-tSi95cPPRzA6kLrlUmaLxBgVysxPM9Tkv29lopf8W2QDepvT1O', 'width': 1920}]",ChIJA0Pf5N4JkEcRD2eKbftCaxc,4.3,ChIJA0Pf5N4JkEcRD2eKbftCaxc,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",587,47.34472220000001,8.53,47.34602447989273,8.531280779892723,47.34332482010728,8.52858112010728,True,8GVJ+V2 Zürich,8FVC8GVJ+V2,
OPERATIONAL,"Leimbachstrasse 23, 8041 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102197508305778438125"">Markus Düsi Ardüser</a>'], 'photo_reference': 'Aap_uEAKHeGsRxg3KKv5HN0xqPPnB7qJPC8obK7ZhXNs3qCMJlVPjSPQZz-NEcJSv2nstW3iWmR99KB6dD6zs3gLjR9pENm5cWnk6bttOqvNxzKPWlElfya_XLj60YL_TRQpVoHA9vAtXv_2MX2s6n9bAr3uVvDu57M7U7-HkTSsAa3xxo77', 'width': 3984}]",ChIJ6cfaKs4JkEcRgtb1q4szNRU,4.1,ChIJ6cfaKs4JkEcRgtb1q4szNRU,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",223,47.33603830000001,8.518926,47.33724247989272,8.520097029892721,47.33454282010728,8.517397370107277,True,8GP9+CH Zürich,8FVC8GP9+CH,
OPERATIONAL,"Friesenbergpl. 3, 8045 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Zentrum Friesenberg,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100967198707224955536"">marlene izquierdo</a>'], 'photo_reference': 'Aap_uEBPkf-mNlpTDCgw789JuTFby_F3wapPNCtjpYwPGAxu-2fkXFOJeoq8OUV3ggkDDOB4qyi-Jl98h3OeKHiLNt002nlfb0jDy7aMW3FNOApczPpgx1rYqMbb1bbal2f0QGj13_PSREDN-vtg2Kj_RyPaiiNPT5GQWDPczlZT8-GkSvZv', 'width': 4608}]",ChIJt9-rXyAKkEcR2KENnw7LbUw,4.0,ChIJt9-rXyAKkEcR2KENnw7LbUw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",81,47.3609859,8.5068465,47.36219482989272,8.50801922989272,47.35949517010727,8.505319570107277,True,9G64+9P Zürich,8FVC9G64+9P,
OPERATIONAL,"Friesenbergpl. 3, 8045 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Zürich Schweighofstrasse,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112736082581725380438"">Massimiliano Hofer</a>'], 'photo_reference': 'Aap_uEBIAackPctGhX3HXW3IOXmJCvTbslA09X3QkSIrthDtKYygA1BFO2FP-39H3sZWVZ3Lu_wTVFm-ktGyrgsrUeHcXx41jh1YFYLKNyXu3QDStU1ymgv308ny5TpNnSyA49Cd6sSEpMDl1V_dWNtYtjrmrcwD4w2EnNbz3Y-FE0DEVcI5', 'width': 1920}]",ChIJ7UVsQo4JkEcRwQUFGjw25xI,4.1,ChIJ7UVsQo4JkEcRwQUFGjw25xI,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",90,47.3611491,8.506497099999999,47.36258427989272,8.507752229892722,47.35988462010727,8.505052570107278,True,9G64+FH Zürich,8FVC9G64+FH,
OPERATIONAL,"Badenerstrasse 44, 8004 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Shop,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114183006962052513542"">Coop Zuerich Badenerstrasse</a>'], 'photo_reference': 'Aap_uEA_J_KJk0TqWmH69PKC21MkrijDo3500K2qGdTGEmmQ4dznbQai8muhpU62Qz2nF0L9ddQDGXJKCYKny-BFTO6ULn5Coo3iIaGe0rSYef4Ecx8AF9ZKU-5BWxaMwzRsEiN47J7H-MffJc1C-7x4LIBQCvVWvLbZpIX0cvPiXCmMDfAw', 'width': 1800}]",ChIJN4lZaRsKkEcR8UgdpDhrUwg,4.0,ChIJN4lZaRsKkEcR8UgdpDhrUwg,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37,47.3734124,8.5284011,47.37469897989272,8.529537229892723,47.37199932010728,8.52683757010728,True,9GFH+99 Zürich,8FVC9GFH+99,
OPERATIONAL,"Badenerstrasse 575, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Shop,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103269297810200089015"">Coop Zuerich Kiss</a>'], 'photo_reference': 'Aap_uECpTvDcxKACa1Z2NRcBZPFixT6ApmPeQI6tJXIAO5dFMlG0kuCBn7AJbUKG41n3YlTkkTDD_cS_kLRGmr_UUpKnqHTC_dDQV6gncb3yXUhzq2_OXLPijNz5Vwh1elr6oDzZSyk7oUXFUc3gptEE4GnY3gtU-CAM7e6u0ns2JtVm65jO', 'width': 1800}]",ChIJoxpEocwLkEcRyX_yTOD8J-o,4.4,ChIJoxpEocwLkEcRyX_yTOD8J-o,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",82,47.3846317,8.495802,47.38607362989271,8.497109779892721,47.38337397010727,8.494410120107277,True,9FMW+V8 Zürich,8FVC9FMW+V8,
OPERATIONAL,"Hohlstrasse 461, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Coop,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102577639578078532503"">Coop Pronto</a>'], 'photo_reference': 'Aap_uEAPKIZoQqZme0Pmfw0D02vjPvosqRT_pLSXfn4k6MGZEWIfgvi2GHMM3Jjke-vNKyxSAxxjP2Lk09m8uRmBZPwjAyZtlWp6A_8Ta1rq-CzIEE42slGr_LGdWnUIacTzs3Hgb4dnJHjWNSyExgPzaY-mhbd-Q6vaRRfsNdY4hTfmm4Lf', 'width': 1800}]",ChIJIRaoKTUKkEcRQUaW6jdZfME,4.2,ChIJIRaoKTUKkEcRQUaW6jdZfME,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",173,47.3872813,8.4984865,47.38894897989271,8.499882729892722,47.38624932010727,8.497183070107278,True,9FPX+W9 Zürich,8FVC9FPX+W9,
OPERATIONAL,"Museumstrasse, 8001 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113477912574613727649"">Mina Farag</a>'], 'photo_reference': 'Aap_uEBOpoKUlnvgwtniOLqgSHFUjD6hWaZSIX9BqEWr23NOLfuQAL2LCPX2l73nfVNgcdyApLkb_6YcoRe3EImQwxsK_5XkCWUEoeNLlUHbeaa0MjUnfYZn-jhcnGkYvbOVCoSwZqAv68PhvG74mmAxTvpfVdOf_jboMFZB-ccLirsZV4B0', 'width': 3024}]",ChIJuQHq4AgKkEcRY14U5w5bJfQ,4.0,ChIJuQHq4AgKkEcRY14U5w5bJfQ,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",67,47.3778076,8.5384652,47.37887982989271,8.540917399999998,47.37618017010727,8.537647799999998,True,9GHQ+49 Zürich,8FVC9GHQ+49,
OPERATIONAL,"Scheffelstrasse 12, 8037 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Scheffelstrasse,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101663630348406919558"">A Google User</a>'], 'photo_reference': 'Aap_uEC5570S1ptbsNwOLang_meismEUekvWK2WkF_bb1LfFGT8Jin9lOpqUcxby0H_70B-0lNA3-ZP9WVfFPydSQInZ7nfomK5OUUpQmwpdLrPJrR4FF9sWbBXbEHke4L_3TJ5yMbE7wwii7es8zQyJHWMzlWGzJjdCyXfIkiKYSSQaLxZq', 'width': 3472}]",ChIJWcZrL2kKkEcRdFqDH3JcdDE,4.0,ChIJWcZrL2kKkEcRdFqDH3JcdDE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",287,47.3938032,8.5295861,47.39511592989272,8.530863029892721,47.39241627010728,8.528163370107277,True,9GVH+GR Zürich,8FVC9GVH+GR,
OPERATIONAL,"Hofwiesenstrasse 5, 8057 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Shop,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109456292964978827995"">Patrick Hediger</a>'], 'photo_reference': 'Aap_uECG2G5lm43tS4GUgMTYjCxcYTRpimLrsjjU13Hu_4GMc_wStN3xYMPzj3_aG6r13-8Fflmzp-E9Ci0sCrEaFr7vhve6vi18c-xKy8eGj1MLj1pq6qd0ZtyxjJpCr6XXyWQcoiG7iA525PYW_sH6fAbirEJfM0kNVdEW9heW9PvIYCIM', 'width': 4032}]",ChIJHbxHkHEKkEcRkRNwHHIy1bo,4.2,ChIJHbxHkHEKkEcRkRNwHHIy1bo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",100,47.3922223,8.538111899999999,47.39358937989272,8.53954052989272,47.39088972010727,8.536840870107277,True,9GRQ+V6 Zürich,8FVC9GRQ+V6,
OPERATIONAL,"Milchbuckstrasse 1/5, 8057 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Milchbuck,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109692495573239727429"">Juri Sarbach</a>'], 'photo_reference': 'Aap_uEA8gXcK70beJUtkUZq86X5eZYQF-xbm6XuUKM4bS50lh-a79H1tf7O--RXXqjJEwIwJsdzeRG8QAodop7FIIaj0YEgDyQT9JIB7MGSFpykwxzR8nRFTLlS0yC4_AbUgOxs4zBi-E0BGRwwCqB1kfYkv2cha8__xCvrJyaQfgSs_YplH', 'width': 3024}]",ChIJXU7khXAKkEcRyiofAm8qceM,3.8,ChIJXU7khXAKkEcRyiofAm8qceM,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",390,47.3954544,8.540429699999999,47.39697867989272,8.541741379892722,47.39427902010728,8.539041720107278,True,9GWR+55 Zürich,8FVC9GWR+55,
OPERATIONAL,"Milchbuckstrasse 1, 8057 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coop Genossenschaft,,ChIJa2qejnAKkEcRYjvIVuFY-Qc,4.0,ChIJa2qejnAKkEcRYjvIVuFY-Qc,"['point_of_interest', 'establishment']",1,47.3957851,8.5404816,47.39714752989272,8.541765379892722,47.39444787010728,8.539065720107278,True,9GWR+85 Zürich,8FVC9GWR+85,
OPERATIONAL,"Zürichbergstrasse 75, 8044 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Fluntern,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102711112576492731743"">Coop Zuerich Fluntern</a>'], 'photo_reference': 'Aap_uEA0dZxpSnCTDOWv295_JSAqkcFktalVQovNjkSmtTKkhHFJfR9ZIJkklxtK0hAfFPaDLoWVcXcea-TJvhN94knIYpCq09jgqS39LtoJLHJSiSETWYnC8bac4FOni30dSpnSf8G50YGSP3dGANnVmla6-JNuYKQizJNCQVRvRB0eAA8z', 'width': 2000}]",ChIJdUL9H02nmkcRU115IRS7Tn0,3.9,ChIJdUL9H02nmkcRU115IRS7Tn0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",152,47.3763892,8.559660299999999,47.37779107989272,8.560880529892723,47.37509142010728,8.558180870107279,True,9HG5+HV Zürich,8FVC9HG5+HV,
OPERATIONAL,"Schwamendingenstrasse 39, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Dorflinde,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100173714936134432143"">Srdjan Lorencini</a>'], 'photo_reference': 'Aap_uECy0WHkbJqgQmybYVLd5JRPk0c2X67GpDnUc-PiOMNt_AyL-3JUc-3crcY3OvBNT0tnLsDho7QzPPA_PtpqGcULVVTr_5WCWfU7RX81ymVfBTdaWzCSMBM_a6Xb_F__Zti_bdc1f6regu1u8fOltcp6jH_nSGt_ZLCZp5vIYgBTQoI6', 'width': 4128}]",ChIJk3synY8KkEcRPiSd8bYbHLo,4.0,ChIJk3synY8KkEcRPiSd8bYbHLo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",258,47.4076153,8.549924299999999,47.40896512989272,8.551274129892722,47.40626547010728,8.548574470107278,True,CG5X+2X Zürich,8FVCCG5X+2X,
OPERATIONAL,"Hofwiesenstrasse 370, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106032198756800921491"">Ank Kumar</a>'], 'photo_reference': 'Aap_uEBQbsYDzOuyJ1bzpKnsq4dKnMd49RFxUawdSMrsngyzDIrZa31BBHpa6m7c479Nowqkx8TMKaZNaN7jDnUYqVMrvTHi7MOGbAG_LwaYLt4vVHvP4i8JhW7cEb0toTCulFa-W9P0QyNe4SWXQnUmUPU6_vspJDZQtZj3x4mPk93VKROW', 'width': 4032}]",ChIJ1WK49PgLkEcRRjRLrDyP_qs,4.2,ChIJ1WK49PgLkEcRRjRLrDyP_qs,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",268,47.4111989,8.544497,47.41260297989272,8.545771479892721,47.40990332010728,8.543071820107278,True,CG6V+FQ Zürich,8FVCCG6V+FQ,
OPERATIONAL,"Sophie-Taeuber-Strasse 4, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Eleven,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115074945030708039410"">Ella von Vintschger</a>'], 'photo_reference': 'Aap_uEDqojvaDdmdcOSMphRZ1cIlD3ZprcVbNnX2jJog0Rmd64OcNcXECJqYGGSQ2UESSKwKCxv71c_9maS57pTi5e8WCx2HtGtsPRSr-HjCRxedeNyJtb63qXZ_AdjgdemXHz3EqLtDL7LQ93vm6Bs5EVwx1-KYRcp2eo91pISxg4kqmKFG', 'width': 1080}]",ChIJW_3Lt6mgmkcRZzq9UZyzvMs,4.3,ChIJW_3Lt6mgmkcRZzq9UZyzvMs,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",553,47.4131828,8.5406746,47.41463267989273,8.542394979892721,47.41193302010728,8.539695320107278,True,CG7R+77 Zürich,8FVCCG7R+77,
